user_id,campaign,pdays,previous,poutcome,contact mode,contact day,contact month,contact duration,deposit
5360,1,-1,0,unknown,cellular,6,feb,217,no
5361,1,-1,0,unknown,cellular,15,oct,73,no
5362,7,-1,0,unknown,cellular,6,aug,66,no
5363,1,-1,0,unknown,cellular,20,nov,640,no
5364,3,-1,0,unknown,cellular,22,aug,309,no
5365,7,-1,0,unknown,unknown,6,may,250,no
5366,2,-1,0,unknown,cellular,29,jan,305,no
5367,1,-1,0,unknown,unknown,9,may,128,no
5368,3,98,1,other,cellular,15,mar,106,no
5369,1,-1,0,unknown,cellular,30,jan,64,no
5370,1,-1,0,unknown,unknown,29,may,202,no
5371,1,353,3,other,cellular,15,may,34,no
5372,1,-1,0,unknown,cellular,2,jun,106,no
5373,2,-1,0,unknown,cellular,8,aug,230,no
5374,1,28,3,failure,cellular,2,jun,297,no
5375,1,-1,0,unknown,unknown,13,may,129,no
5376,2,-1,0,unknown,cellular,17,nov,131,no
5377,1,-1,0,unknown,cellular,22,jul,282,no
5378,2,-1,0,unknown,cellular,26,may,260,no
5379,1,-1,0,unknown,unknown,30,may,132,no
5380,1,-1,0,unknown,unknown,20,may,245,no
5381,3,-1,0,unknown,cellular,30,jul,61,no
5382,1,-1,0,unknown,cellular,12,aug,174,no
5383,2,-1,0,unknown,cellular,12,aug,370,no
5384,1,-1,0,unknown,unknown,6,may,262,no
5385,2,168,1,failure,cellular,6,may,100,no
5386,2,-1,0,unknown,unknown,8,may,69,no
5387,1,-1,0,unknown,cellular,8,may,440,no
5388,1,126,3,failure,cellular,17,nov,99,no
5389,1,-1,0,unknown,unknown,16,may,346,no
5390,2,-1,0,unknown,unknown,13,may,492,no
5391,13,-1,0,unknown,cellular,20,aug,197,no
5392,1,-1,0,unknown,unknown,18,jun,308,no
5393,2,-1,0,unknown,telephone,29,jul,126,no
5394,2,-1,0,unknown,cellular,6,feb,174,no
5395,3,-1,0,unknown,unknown,20,jun,21,no
5396,2,-1,0,unknown,unknown,16,may,167,no
5397,1,103,1,failure,cellular,11,aug,526,no
5398,2,-1,0,unknown,cellular,19,nov,391,no
5399,1,-1,0,unknown,unknown,7,may,19,no
5400,3,-1,0,unknown,unknown,5,jun,85,no
5401,1,412,2,failure,cellular,12,jul,289,no
5402,6,-1,0,unknown,cellular,22,aug,55,no
5403,1,-1,0,unknown,unknown,8,may,159,no
5404,1,-1,0,unknown,unknown,12,jun,186,no
5405,1,-1,0,unknown,unknown,9,may,576,no
5406,9,-1,0,unknown,unknown,3,jun,58,no
5407,1,-1,0,unknown,unknown,13,may,95,no
5408,2,-1,0,unknown,cellular,23,sep,1353,no
5409,2,-1,0,unknown,cellular,13,aug,88,no
5410,5,-1,0,unknown,cellular,28,jul,57,no
5411,1,-1,0,unknown,cellular,18,nov,256,no
5412,2,-1,0,unknown,unknown,5,jun,127,no
5413,4,-1,0,unknown,cellular,25,aug,60,no
5414,2,-1,0,unknown,unknown,26,may,506,no
5415,1,-1,0,unknown,cellular,21,nov,70,no
5416,1,-1,0,unknown,telephone,2,feb,168,no
5417,1,-1,0,unknown,unknown,12,may,51,no
5418,1,-1,0,unknown,cellular,22,aug,207,no
5419,2,-1,0,unknown,cellular,26,aug,164,no
5420,1,-1,0,unknown,unknown,19,jun,327,no
5421,2,188,4,failure,cellular,3,feb,538,no
5422,3,-1,0,unknown,cellular,7,aug,131,no
5423,3,-1,0,unknown,unknown,17,jun,441,no
5424,1,-1,0,unknown,cellular,16,apr,263,no
5425,4,-1,0,unknown,telephone,30,apr,127,no
5426,4,-1,0,unknown,unknown,12,may,66,no
5427,2,-1,0,unknown,telephone,23,jul,203,no
5428,4,-1,0,unknown,cellular,29,jul,281,no
5429,2,-1,0,unknown,cellular,26,may,137,no
5430,2,-1,0,unknown,cellular,17,jul,302,no
5431,1,-1,0,unknown,unknown,16,jun,91,no
5432,3,-1,0,unknown,unknown,15,may,90,no
5433,1,-1,0,unknown,unknown,9,may,97,no
5434,5,324,27,other,cellular,14,may,10,no
5435,3,-1,0,unknown,cellular,17,nov,184,no
5436,7,-1,0,unknown,cellular,27,aug,118,no
5437,1,-1,0,unknown,cellular,18,nov,63,no
5438,1,201,3,success,cellular,25,jan,96,no
5439,2,266,2,failure,cellular,29,jan,41,no
5440,4,-1,0,unknown,cellular,12,may,100,no
5441,1,-1,0,unknown,cellular,18,may,63,no
5442,3,263,9,failure,telephone,20,apr,31,no
5443,7,-1,0,unknown,cellular,27,aug,146,no
5444,2,-1,0,unknown,cellular,18,may,113,no
5445,1,-1,0,unknown,cellular,11,may,175,no
5446,2,-1,0,unknown,cellular,6,aug,165,no
5447,1,-1,0,unknown,cellular,13,aug,99,no
5448,8,-1,0,unknown,telephone,7,jul,416,no
5449,2,-1,0,unknown,unknown,28,may,202,no
5450,3,-1,0,unknown,unknown,7,may,297,no
5451,1,-1,0,unknown,unknown,4,jun,301,no
5452,1,-1,0,unknown,unknown,20,may,253,no
5453,2,-1,0,unknown,cellular,4,jun,125,no
5454,4,87,8,failure,cellular,20,may,321,no
5455,4,-1,0,unknown,cellular,19,aug,231,no
5456,1,-1,0,unknown,cellular,22,jul,88,no
5457,2,-1,0,unknown,cellular,13,may,107,no
5458,1,-1,0,unknown,cellular,25,jul,54,no
5459,1,-1,0,unknown,cellular,28,jan,161,no
5460,1,-1,0,unknown,unknown,6,may,23,no
5461,2,14,1,failure,cellular,4,may,32,no
5462,6,-1,0,unknown,telephone,18,may,57,no
5463,1,-1,0,unknown,cellular,28,jan,228,no
5464,1,-1,0,unknown,unknown,19,jun,70,no
5465,3,-1,0,unknown,telephone,29,jan,389,no
5466,1,-1,0,unknown,telephone,20,nov,35,no
5467,1,-1,0,unknown,unknown,8,may,195,no
5468,10,-1,0,unknown,unknown,14,may,382,no
5469,1,-1,0,unknown,unknown,23,may,173,no
5470,2,164,1,failure,cellular,20,nov,44,no
5471,1,198,4,failure,cellular,4,feb,510,no
5472,1,-1,0,unknown,unknown,5,may,185,no
5473,2,-1,0,unknown,cellular,17,nov,325,no
5474,3,-1,0,unknown,unknown,11,jun,296,no
5475,1,269,2,failure,telephone,5,feb,58,no
5476,2,183,5,failure,cellular,15,apr,220,no
5477,1,-1,0,unknown,cellular,6,may,161,no
5478,2,352,1,failure,cellular,14,may,210,no
5479,10,-1,0,unknown,cellular,29,aug,8,no
5480,1,-1,0,unknown,cellular,30,jan,240,no
5481,5,-1,0,unknown,cellular,21,nov,64,no
5482,10,-1,0,unknown,cellular,28,aug,95,no
5483,1,-1,0,unknown,cellular,24,jul,255,no
5484,1,-1,0,unknown,unknown,11,oct,4,no
5485,1,-1,0,unknown,cellular,25,may,234,no
5486,3,-1,0,unknown,cellular,29,jan,309,no
5487,2,-1,0,unknown,cellular,5,feb,80,no
5488,1,-1,0,unknown,unknown,20,jun,45,no
5489,1,-1,0,unknown,cellular,18,nov,102,no
5490,1,106,1,failure,cellular,14,aug,98,no
5491,2,-1,0,unknown,unknown,19,may,311,no
5492,1,-1,0,unknown,cellular,15,may,195,no
5493,6,-1,0,unknown,cellular,11,may,217,no
5494,6,-1,0,unknown,unknown,20,jun,8,no
5495,5,-1,0,unknown,cellular,20,apr,12,no
5496,2,-1,0,unknown,unknown,20,jun,29,no
5497,1,345,1,failure,cellular,6,may,606,no
5498,1,-1,0,unknown,cellular,17,nov,199,no
5499,7,-1,0,unknown,unknown,28,may,107,no
5500,2,-1,0,unknown,unknown,15,may,104,no
5501,2,-1,0,unknown,cellular,8,jul,249,no
5502,3,-1,0,unknown,cellular,21,aug,161,no
5503,1,-1,0,unknown,unknown,29,may,27,no
5504,3,-1,0,unknown,cellular,16,apr,77,no
5505,1,-1,0,unknown,cellular,9,jul,183,no
5506,2,-1,0,unknown,cellular,22,aug,360,no
5507,6,-1,0,unknown,cellular,28,aug,262,no
5508,2,133,3,failure,cellular,19,nov,105,no
5509,2,-1,0,unknown,cellular,29,jan,145,no
5510,1,235,1,other,cellular,30,jan,859,no
5511,1,-1,0,unknown,cellular,19,nov,128,no
5512,2,184,15,other,cellular,28,jan,58,no
5513,2,253,1,failure,cellular,1,apr,161,no
5514,2,-1,0,unknown,cellular,8,aug,31,no
5515,2,225,13,other,cellular,15,jan,99,no
5516,2,-1,0,unknown,cellular,21,nov,112,no
5517,2,-1,0,unknown,unknown,20,jun,202,no
5518,2,-1,0,unknown,cellular,18,nov,229,no
5519,3,182,3,failure,cellular,13,apr,113,no
5520,3,187,3,failure,cellular,3,nov,222,no
5521,1,100,2,other,cellular,4,sep,113,no
5522,1,274,1,failure,telephone,15,sep,161,no
5523,1,350,1,other,cellular,14,may,43,no
5524,2,351,2,failure,cellular,15,may,303,no
5525,1,-1,0,unknown,cellular,23,jul,421,no
5526,1,-1,0,unknown,unknown,20,jun,606,no
5527,1,337,3,failure,cellular,5,may,358,no
5528,1,-1,0,unknown,cellular,5,jul,182,no
5529,1,-1,0,unknown,cellular,16,jul,90,no
5530,5,401,1,failure,cellular,26,aug,89,no
5531,2,-1,0,unknown,cellular,30,jan,258,no
5532,1,-1,0,unknown,cellular,8,jul,265,no
5533,1,-1,0,unknown,cellular,9,jul,277,no
5534,1,-1,0,unknown,unknown,14,sep,9,no
5535,2,-1,0,unknown,cellular,20,apr,415,no
5536,4,-1,0,unknown,cellular,25,aug,585,no
5537,6,368,1,other,cellular,18,may,16,no
5538,1,-1,0,unknown,cellular,15,may,73,no
5539,2,-1,0,unknown,unknown,28,may,279,no
5540,2,-1,0,unknown,unknown,6,may,1529,no
5541,2,-1,0,unknown,cellular,24,jul,256,no
5542,2,-1,0,unknown,cellular,8,apr,325,no
5543,5,-1,0,unknown,unknown,11,jun,201,no
5544,3,-1,0,unknown,unknown,14,jul,12,no
5545,1,-1,0,unknown,unknown,8,may,96,no
5546,2,-1,0,unknown,cellular,15,sep,214,no
5547,1,-1,0,unknown,cellular,8,may,208,no
5548,1,257,2,failure,cellular,2,feb,63,no
5549,1,-1,0,unknown,cellular,6,apr,139,no
5550,1,-1,0,unknown,unknown,15,may,101,no
5551,2,197,1,failure,cellular,6,feb,129,no
5552,1,117,2,failure,cellular,12,aug,87,no
5553,3,-1,0,unknown,cellular,21,nov,101,no
5554,1,109,1,other,cellular,21,nov,36,no
5555,2,-1,0,unknown,cellular,6,aug,273,no
5556,5,-1,0,unknown,cellular,21,jul,193,no
5557,4,-1,0,unknown,unknown,8,may,221,no
5558,4,-1,0,unknown,unknown,23,may,316,no
5559,4,-1,0,unknown,unknown,6,jun,308,no
5560,2,-1,0,unknown,cellular,2,feb,102,no
5561,7,-1,0,unknown,cellular,19,nov,64,no
5562,1,-1,0,unknown,cellular,30,apr,192,no
5563,3,-1,0,unknown,cellular,15,may,34,no
5564,1,81,1,other,cellular,11,aug,112,no
5565,2,-1,0,unknown,cellular,19,nov,117,no
5566,1,368,4,failure,cellular,15,may,160,no
5567,3,-1,0,unknown,unknown,30,may,139,no
5568,1,-1,0,unknown,unknown,13,may,119,no
5569,1,-1,0,unknown,telephone,19,nov,62,no
5570,2,-1,0,unknown,cellular,2,feb,228,no
5571,2,-1,0,unknown,unknown,6,may,161,no
5572,2,-1,0,unknown,unknown,28,may,130,no
5573,1,175,4,success,cellular,22,oct,422,no
5574,3,-1,0,unknown,cellular,22,jul,1029,no
5575,1,261,1,other,cellular,5,feb,393,no
5576,1,-1,0,unknown,unknown,6,jun,143,no
5577,4,94,3,failure,cellular,16,nov,79,no
5578,2,-1,0,unknown,unknown,14,may,249,no
5579,1,352,2,failure,cellular,14,may,535,no
5580,5,-1,0,unknown,unknown,2,jun,537,no
5581,5,-1,0,unknown,cellular,7,may,55,no
5582,2,-1,0,unknown,cellular,29,jan,132,no
5583,2,-1,0,unknown,unknown,20,may,414,no
5584,2,-1,0,unknown,cellular,14,jul,61,no
5585,2,-1,0,unknown,cellular,21,aug,101,no
5586,6,-1,0,unknown,cellular,5,feb,10,no
5587,3,-1,0,unknown,cellular,20,nov,1855,no
5588,5,-1,0,unknown,cellular,9,feb,15,no
5589,2,-1,0,unknown,cellular,20,apr,208,no
5590,1,301,1,other,cellular,12,may,59,no
5591,2,-1,0,unknown,unknown,20,may,247,no
5592,2,-1,0,unknown,unknown,30,may,274,no
5593,1,369,3,failure,cellular,11,aug,271,no
5594,4,-1,0,unknown,cellular,25,aug,425,no
5595,1,190,2,other,cellular,11,aug,93,no
5596,1,179,1,failure,cellular,6,may,51,no
5597,1,-1,0,unknown,cellular,30,jan,54,no
5598,2,-1,0,unknown,cellular,17,nov,101,no
5599,1,-1,0,unknown,cellular,19,nov,36,no
5600,2,-1,0,unknown,unknown,23,may,423,no
5601,2,168,1,failure,cellular,7,may,266,no
5602,1,-1,0,unknown,unknown,7,may,174,no
5603,2,-1,0,unknown,cellular,17,apr,163,no
5604,2,-1,0,unknown,telephone,29,aug,18,no
5605,3,350,2,failure,cellular,18,may,517,no
5606,1,190,3,failure,cellular,3,feb,256,no
5607,1,-1,0,unknown,unknown,9,may,257,no
5608,3,-1,0,unknown,cellular,7,aug,123,no
5609,1,-1,0,unknown,cellular,16,apr,472,no
5610,1,-1,0,unknown,cellular,17,feb,38,no
5611,3,-1,0,unknown,cellular,4,feb,174,no
5612,1,-1,0,unknown,cellular,24,jul,204,no
5613,1,68,1,success,cellular,12,aug,95,no
5614,1,388,1,failure,cellular,25,jun,131,no
5615,5,-1,0,unknown,cellular,28,jul,63,no
5616,4,-1,0,unknown,unknown,12,jun,67,no
5617,2,-1,0,unknown,cellular,8,aug,61,no
5618,4,-1,0,unknown,unknown,12,may,249,no
5619,1,-1,0,unknown,unknown,9,jun,47,no
5620,7,91,1,other,cellular,4,may,12,no
5621,2,-1,0,unknown,unknown,27,may,107,no
5622,2,-1,0,unknown,cellular,18,nov,63,no
5623,2,-1,0,unknown,cellular,17,apr,340,no
5624,2,-1,0,unknown,cellular,18,nov,204,no
5625,1,360,3,failure,cellular,14,may,96,no
5626,2,-1,0,unknown,telephone,2,apr,285,no
5627,2,-1,0,unknown,unknown,28,may,52,no
5628,2,189,1,failure,cellular,21,nov,55,no
5629,4,-1,0,unknown,cellular,20,aug,170,no
5630,1,-1,0,unknown,cellular,9,jul,173,no
5631,2,-1,0,unknown,unknown,8,may,155,no
5632,5,-1,0,unknown,cellular,15,jul,150,no
5633,1,-1,0,unknown,unknown,20,jun,98,no
5634,1,-1,0,unknown,cellular,17,nov,195,no
5635,4,-1,0,unknown,cellular,13,aug,112,no
5636,5,-1,0,unknown,unknown,6,jun,49,no
5637,9,-1,0,unknown,unknown,23,may,426,no
5638,3,236,6,failure,cellular,20,apr,104,no
5639,4,-1,0,unknown,cellular,28,aug,161,no
5640,2,-1,0,unknown,cellular,12,aug,56,no
5641,1,-1,0,unknown,cellular,21,aug,97,no
5642,13,-1,0,unknown,telephone,18,aug,280,no
5643,2,-1,0,unknown,unknown,9,jun,198,no
5644,4,-1,0,unknown,unknown,14,may,94,no
5645,2,-1,0,unknown,cellular,12,aug,105,no
5646,1,-1,0,unknown,cellular,21,nov,73,no
5647,8,-1,0,unknown,cellular,14,jul,109,no
5648,5,-1,0,unknown,unknown,29,may,52,no
5649,1,-1,0,unknown,cellular,2,feb,211,no
5650,2,-1,0,unknown,cellular,13,aug,119,no
5651,2,119,1,failure,cellular,17,nov,65,no
5652,1,261,2,failure,cellular,29,jan,155,no
5653,1,169,3,failure,cellular,5,may,221,no
5654,1,-1,0,unknown,unknown,8,may,266,no
5655,4,-1,0,unknown,cellular,12,may,187,no
5656,25,-1,0,unknown,unknown,16,jun,179,no
5657,1,-1,0,unknown,unknown,23,may,83,no
5658,2,-1,0,unknown,cellular,7,may,246,no
5659,1,328,2,other,cellular,16,apr,462,no
5660,2,-1,0,unknown,unknown,8,may,169,no
5661,2,-1,0,unknown,cellular,19,aug,358,no
5662,1,-1,0,unknown,cellular,4,feb,277,no
5663,3,-1,0,unknown,unknown,19,may,335,no
5664,1,440,2,failure,cellular,10,aug,73,no
5665,1,-1,0,unknown,cellular,8,aug,182,no
5666,6,-1,0,unknown,cellular,18,may,485,no
5667,1,175,2,failure,cellular,12,may,178,no
5668,2,-1,0,unknown,telephone,30,jul,250,no
5669,2,-1,0,unknown,cellular,29,jul,468,no
5670,3,-1,0,unknown,cellular,24,jul,77,no
5671,17,-1,0,unknown,cellular,17,jul,122,no
5672,3,-1,0,unknown,unknown,20,jun,114,no
5673,1,-1,0,unknown,cellular,22,jul,66,no
5674,2,138,6,other,cellular,7,apr,345,no
5675,2,-1,0,unknown,unknown,6,may,198,no
5676,8,326,2,failure,cellular,11,may,214,no
5677,1,-1,0,unknown,cellular,9,jul,176,no
5678,8,-1,0,unknown,cellular,29,jul,95,no
5679,3,-1,0,unknown,cellular,28,jul,32,no
5680,3,-1,0,unknown,cellular,12,mar,71,no
5681,4,-1,0,unknown,cellular,12,aug,234,no
5682,1,-1,0,unknown,unknown,7,may,67,no
5683,1,-1,0,unknown,cellular,18,nov,106,no
5684,2,365,1,failure,cellular,8,may,81,no
5685,3,-1,0,unknown,unknown,17,jun,259,no
5686,1,-1,0,unknown,cellular,4,feb,331,no
5687,3,-1,0,unknown,unknown,16,jun,92,no
5688,7,-1,0,unknown,cellular,25,jul,90,no
5689,2,-1,0,unknown,unknown,18,jun,64,no
5690,1,-1,0,unknown,cellular,23,jul,105,no
5691,4,-1,0,unknown,cellular,25,aug,124,no
5692,2,-1,0,unknown,unknown,20,may,130,no
5693,3,-1,0,unknown,cellular,4,may,275,no
5694,1,-1,0,unknown,cellular,11,may,62,no
5695,1,-1,0,unknown,unknown,6,may,427,no
5696,10,-1,0,unknown,telephone,31,jul,88,no
5697,1,-1,0,unknown,unknown,4,jun,161,no
5698,1,367,7,success,cellular,19,apr,220,no
5699,2,-1,0,unknown,cellular,7,jul,185,no
5700,4,-1,0,unknown,cellular,28,aug,85,no
5701,2,-1,0,unknown,cellular,8,jul,392,no
5702,9,-1,0,unknown,unknown,30,may,141,no
5703,2,-1,0,unknown,cellular,2,feb,112,no
5704,1,172,1,failure,cellular,8,may,318,no
5705,1,-1,0,unknown,unknown,18,jun,453,no
5706,5,342,16,failure,cellular,12,may,144,no
5707,1,-1,0,unknown,cellular,14,may,23,no
5708,7,-1,0,unknown,cellular,29,apr,835,no
5709,1,-1,0,unknown,cellular,14,may,166,no
5710,3,-1,0,unknown,cellular,9,feb,133,no
5711,1,-1,0,unknown,unknown,18,jun,203,no
5712,1,-1,0,unknown,cellular,20,apr,187,no
5713,2,358,5,other,telephone,5,may,399,no
5714,2,-1,0,unknown,unknown,23,may,140,no
5715,7,-1,0,unknown,unknown,20,jun,7,no
5716,1,-1,0,unknown,unknown,29,may,441,no
5717,2,-1,0,unknown,cellular,5,jun,58,no
5718,1,-1,0,unknown,cellular,29,jan,147,no
5719,4,-1,0,unknown,unknown,12,may,166,no
5720,4,-1,0,unknown,telephone,14,may,921,no
5721,4,-1,0,unknown,cellular,19,aug,176,no
5722,5,-1,0,unknown,cellular,18,may,11,no
5723,2,-1,0,unknown,unknown,8,may,170,no
5724,2,-1,0,unknown,unknown,28,may,145,no
5725,1,-1,0,unknown,unknown,14,may,238,no
5726,3,368,1,failure,cellular,15,may,51,no
5727,6,-1,0,unknown,telephone,30,jul,120,no
5728,1,269,3,other,cellular,16,apr,86,no
5729,2,-1,0,unknown,cellular,3,feb,264,no
5730,2,259,1,failure,cellular,3,feb,106,no
5731,3,-1,0,unknown,cellular,14,jul,68,no
5732,1,-1,0,unknown,unknown,16,may,97,no
5733,2,-1,0,unknown,cellular,11,aug,106,no
5734,1,-1,0,unknown,unknown,29,may,322,no
5735,2,-1,0,unknown,cellular,11,jul,80,no
5736,1,-1,0,unknown,unknown,8,may,193,no
5737,4,-1,0,unknown,cellular,8,aug,61,no
5738,1,-1,0,unknown,cellular,17,nov,71,no
5739,5,-1,0,unknown,cellular,18,aug,276,no
5740,2,-1,0,unknown,unknown,19,may,140,no
5741,2,-1,0,unknown,unknown,17,jun,143,no
5742,1,274,1,failure,telephone,5,feb,89,no
5743,1,-1,0,unknown,cellular,20,nov,85,no
5744,1,-1,0,unknown,unknown,6,may,673,no
5745,2,-1,0,unknown,cellular,13,aug,189,no
5746,1,110,2,success,cellular,18,nov,65,no
5747,2,-1,0,unknown,cellular,18,jul,570,no
5748,3,-1,0,unknown,cellular,14,jul,94,no
5749,4,-1,0,unknown,cellular,28,jul,333,no
5750,2,-1,0,unknown,unknown,5,jun,189,no
5751,2,774,11,failure,cellular,11,oct,365,no
5752,2,-1,0,unknown,telephone,4,jul,112,no
5753,1,111,2,other,cellular,25,may,220,no
5754,1,-1,0,unknown,unknown,23,may,322,no
5755,2,228,1,failure,cellular,30,jan,433,no
5756,1,-1,0,unknown,unknown,9,may,134,no
5757,1,-1,0,unknown,unknown,5,may,357,no
5758,3,89,9,success,cellular,4,may,78,no
5759,7,330,17,failure,cellular,13,may,31,no
5760,1,105,3,failure,cellular,30,nov,107,no
5761,1,-1,0,unknown,cellular,8,may,49,no
5762,1,93,3,success,cellular,26,feb,139,no
5763,3,-1,0,unknown,unknown,9,may,71,no
5764,2,317,1,other,cellular,17,apr,2053,no
5765,1,308,2,failure,cellular,11,may,85,no
5766,1,208,1,failure,cellular,2,feb,114,no
5767,6,-1,0,unknown,cellular,20,nov,8,no
5768,10,-1,0,unknown,cellular,31,jul,12,no
5769,4,-1,0,unknown,unknown,27,jun,392,no
5770,11,-1,0,unknown,cellular,19,aug,151,no
5771,2,-1,0,unknown,unknown,21,may,127,no
5772,1,-1,0,unknown,cellular,17,apr,93,no
5773,1,165,2,failure,cellular,17,nov,200,no
5774,1,-1,0,unknown,unknown,21,may,162,no
5775,1,-1,0,unknown,unknown,28,may,130,no
5776,2,-1,0,unknown,cellular,26,jan,413,no
5777,3,-1,0,unknown,cellular,30,jul,251,no
5778,1,-1,0,unknown,cellular,19,nov,125,no
5779,1,-1,0,unknown,unknown,23,may,247,no
5780,1,-1,0,unknown,cellular,25,may,265,no
5781,1,-1,0,unknown,cellular,21,nov,64,no
5782,2,-1,0,unknown,cellular,17,nov,128,no
5783,1,-1,0,unknown,unknown,6,may,427,no
5784,2,-1,0,unknown,unknown,13,may,188,no
5785,1,-1,0,unknown,unknown,12,jun,315,no
5786,3,-1,0,unknown,unknown,20,jun,372,no
5787,1,-1,0,unknown,unknown,5,jun,741,no
5788,1,-1,0,unknown,cellular,9,jul,125,no
5789,4,-1,0,unknown,unknown,16,may,806,no
5790,2,-1,0,unknown,unknown,26,may,193,no
5791,1,-1,0,unknown,unknown,13,sep,69,no
5792,4,-1,0,unknown,cellular,14,aug,52,no
5793,1,-1,0,unknown,unknown,14,may,125,no
5794,15,-1,0,unknown,unknown,2,jun,227,no
5795,2,177,1,failure,cellular,21,nov,239,no
5796,1,-1,0,unknown,unknown,6,may,128,no
5797,2,-1,0,unknown,cellular,5,may,233,no
5798,1,-1,0,unknown,cellular,5,feb,576,no
5799,4,-1,0,unknown,unknown,20,jun,415,no
5800,7,-1,0,unknown,telephone,16,apr,127,no
5801,2,-1,0,unknown,unknown,7,may,214,no
5802,2,-1,0,unknown,unknown,23,may,922,no
5803,1,-1,0,unknown,cellular,17,jul,184,no
5804,1,-1,0,unknown,cellular,11,may,308,no
5805,2,350,1,failure,cellular,12,may,139,no
5806,16,-1,0,unknown,cellular,26,aug,80,no
5807,1,-1,0,unknown,unknown,6,may,129,no
5808,1,314,2,failure,cellular,14,apr,356,no
5809,1,-1,0,unknown,cellular,15,apr,54,no
5810,1,-1,0,unknown,telephone,17,nov,81,no
5811,1,100,6,failure,cellular,12,nov,319,no
5812,1,-1,0,unknown,cellular,19,nov,277,no
5813,1,-1,0,unknown,cellular,20,nov,114,no
5814,1,-1,0,unknown,cellular,13,may,93,no
5815,1,-1,0,unknown,cellular,15,jul,130,no
5816,3,-1,0,unknown,cellular,19,aug,1241,no
5817,3,-1,0,unknown,unknown,5,may,232,no
5818,1,-1,0,unknown,cellular,22,jul,423,no
5819,1,-1,0,unknown,cellular,19,nov,122,no
5820,4,193,7,failure,cellular,9,feb,79,no
5821,1,-1,0,unknown,cellular,20,nov,55,no
5822,7,-1,0,unknown,cellular,31,jul,22,no
5823,1,-1,0,unknown,unknown,6,jun,256,no
5824,1,149,2,failure,cellular,17,apr,707,no
5825,2,175,1,failure,cellular,12,may,176,no
5826,2,150,3,other,cellular,20,apr,766,no
5827,2,344,4,failure,cellular,17,apr,208,no
5828,4,-1,0,unknown,cellular,15,jul,107,no
5829,3,-1,0,unknown,cellular,28,jul,201,no
5830,1,-1,0,unknown,cellular,29,jan,194,no
5831,3,-1,0,unknown,unknown,21,may,206,no
5832,1,87,2,failure,cellular,6,may,109,no
5833,1,-1,0,unknown,unknown,6,may,79,no
5834,3,-1,0,unknown,cellular,27,aug,472,no
5835,10,-1,0,unknown,cellular,30,jul,647,no
5836,2,-1,0,unknown,cellular,14,oct,632,no
5837,5,-1,0,unknown,unknown,26,may,45,no
5838,4,-1,0,unknown,cellular,15,jul,146,no
5839,1,-1,0,unknown,unknown,16,may,73,no
5840,1,-1,0,unknown,cellular,5,may,399,no
5841,2,-1,0,unknown,unknown,16,jun,124,no
5842,1,167,3,success,telephone,12,nov,119,no
5843,1,-1,0,unknown,cellular,12,may,145,no
5844,3,-1,0,unknown,unknown,30,may,124,no
5845,1,-1,0,unknown,unknown,17,jun,107,no
5846,8,-1,0,unknown,cellular,28,aug,117,no
5847,2,-1,0,unknown,cellular,8,aug,111,no
5848,2,-1,0,unknown,unknown,3,jul,515,no
5849,4,-1,0,unknown,cellular,18,aug,205,no
5850,1,-1,0,unknown,telephone,4,feb,75,no
5851,4,-1,0,unknown,cellular,14,aug,503,no
5852,5,-1,0,unknown,cellular,13,aug,275,no
5853,1,-1,0,unknown,cellular,16,apr,948,no
5854,1,93,3,success,cellular,25,nov,295,no
5855,2,-1,0,unknown,cellular,21,aug,79,no
5856,2,-1,0,unknown,cellular,11,jul,141,no
5857,2,-1,0,unknown,unknown,26,may,166,no
5858,4,-1,0,unknown,telephone,13,may,29,no
5859,1,-1,0,unknown,cellular,2,feb,157,no
5860,1,-1,0,unknown,cellular,18,nov,448,no
5861,1,-1,0,unknown,unknown,30,may,70,no
5862,5,-1,0,unknown,telephone,7,jul,229,no
5863,2,360,3,failure,cellular,7,may,160,no
5864,8,-1,0,unknown,telephone,7,jul,238,no
5865,3,323,2,failure,cellular,15,apr,238,no
5866,6,-1,0,unknown,cellular,22,aug,102,no
5867,2,-1,0,unknown,cellular,31,jul,74,no
5868,1,-1,0,unknown,telephone,18,nov,52,no
5869,3,-1,0,unknown,unknown,6,jun,60,no
5870,1,-1,0,unknown,unknown,8,may,186,no
5871,1,-1,0,unknown,cellular,15,may,29,no
5872,3,-1,0,unknown,cellular,25,jul,57,no
5873,2,-1,0,unknown,cellular,17,nov,107,no
5874,1,75,1,failure,cellular,2,feb,280,no
5875,2,96,7,failure,cellular,20,oct,139,no
5876,3,-1,0,unknown,cellular,14,jul,72,no
5877,1,-1,0,unknown,unknown,16,may,216,no
5878,2,-1,0,unknown,unknown,17,jun,132,no
5879,2,-1,0,unknown,cellular,7,aug,132,no
5880,1,-1,0,unknown,cellular,20,nov,88,no
5881,1,-1,0,unknown,telephone,18,nov,40,no
5882,2,-1,0,unknown,unknown,4,jun,188,no
5883,1,-1,0,unknown,unknown,13,may,161,no
5884,3,-1,0,unknown,cellular,31,jul,68,no
5885,4,-1,0,unknown,cellular,9,feb,47,no
5886,3,-1,0,unknown,cellular,18,may,196,no
5887,1,-1,0,unknown,cellular,15,may,133,no
5888,1,-1,0,unknown,unknown,20,jun,139,no
5889,3,-1,0,unknown,cellular,25,jul,174,no
5890,3,-1,0,unknown,cellular,5,aug,104,no
5891,2,-1,0,unknown,cellular,12,aug,121,no
